from,to,unfinished,finished
C0075,C0024,0,1
C0075,C0028,0,1
C0075,C0029,0,1
C0075,C0030,1,0
C0075,C0031,4,1
C0075,C0033,2,2
C0075,C0034,0,2
C0075,C0035,1,0
C0075,C0037,0,2
C0075,C0040,2,3
C0075,C0041,0,1
C0075,C0042,1,0
C0075,C0043,1,4
C0075,C0046,6,0
C0075,C0047,1,0
C0075,C0048,1,1
C0075,C0049,2,3
C0075,C0051,3,2
C0075,C0052,10,1
C0075,C0053,6,1
C0075,C0054,2,0
C0075,C0055,2,1
C0075,C0056,0,1
C0075,C0059,22,11
C0075,C0060,0,1
C0075,C0061,2,0
C0075,C0062,4,1
C0075,C0063,1,1
C0075,C0065,2,0
C0075,C0067,4,3
C0075,C0070,4,0
C0075,C0079,2,0
C0075,C0080,0,1
C0075,C0082,1,1
C0075,C0084,1,2
C0075,C0085,1,1
C0075,C0090,10,11
C0075,C0094,0,1
C0075,C0095,3,0
C0075,C0100,0,1
C0075,C0102,2,1
C0075,C0105,0,1
C0075,C0110,16,7
C0075,C0111,0,1
C0075,C0112,1,1
C0075,C0115,1,1
C0075,C0117,16,11
C0075,C0118,19,5
C0075,C0119,7,1
C0075,C0120,2,2
C0075,C0121,2,2
C0075,C0122,1,0
C0075,C0123,1,0
C0075,C0125,0,1
C0075,C0126,2,1
C0075,C0128,2,1
C0075,C0129,4,3
C0075,C0130,1,1
C0075,C0133,8,5
C0075,C0135,2,1
C0075,C0137,1,1
C0075,C0138,6,3
C0075,C0139,10,2
C0075,C0140,3,0
C0075,C0142,6,0
C0075,C0143,1,0
C0075,C0144,0,1
C0076,C0001,347,195
C0076,C0002,1,0
C0076,C0003,9,3
C0076,C0004,7,1
C0076,C0005,46,12
C0076,C0006,15,13
C0076,C0007,71,78
C0076,C0008,90,29
C0076,C0009,32,19
C0076,C0010,5,6
C0076,C0011,6,6
C0076,C0012,4,0
C0076,C0013,3,1
C0076,C0014,35,19
C0076,C0015,20,5
C0076,C0016,62,29
C0076,C0017,1,0
C0076,C0019,5,1
C0076,C0020,0,1
C0076,C0022,4,1
C0076,C0027,4,0
C0076,C0031,3,1
C0076,C0032,0,1
C0076,C0033,7,5
C0076,C0034,6,6
C0076,C0035,0,1
C0076,C0036,2,0
C0076,C0037,4,13
C0076,C0038,0,1
C0076,C0039,7,5
C0076,C0040,4,2
C0076,C0041,0,1
C0076,C0042,30,40
C0076,C0044,3,0
C0076,C0045,15,11
C0076,C0046,8,5
C0076,C0049,11,2
C0076,C0051,1,1
C0076,C0052,1,0
C0076,C0053,38,11
C0076,C0054,9,0
C0076,C0055,10,6
C0076,C0056,4,2
C0076,C0057,0,2
C0076,C0059,2,2
C0076,C0061,2,0
C0076,C0062,11,3
C0076,C0063,1,0
C0076,C0065,12,10
C0076,C0067,4,2
C0076,C0068,6,4
C0076,C0070,7,1
C0076,C0072,1,0
C0076,C0073,2,2
C0076,C0075,0,1
C0076,C0076,1,3
C0076,C0077,2,2
C0076,C0078,2,0
C0076,C0080,1,0
C0076,C0082,1,0
C0076,C0084,4,5
C0076,C0085,0,1
C0076,C0088,3,1
C0076,C0091,0,1
C0076,C0092,1,0
C0076,C0095,2,0
C0076,C0096,3,1
C0076,C0097,0,1
C0076,C0098,4,4
C0076,C0099,1,1
C0076,C0102,3,0
C0076,C0103,3,0
C0076,C0104,2,2
C0076,C0105,10,3
C0076,C0107,1,1
C0076,C0108,0,1
C0076,C0109,1,0
C0076,C0110,4,4
C0076,C0111,4,1
C0076,C0113,2,0
C0076,C0114,10,3
C0076,C0115,1,0
C0076,C0116,3,1
C0076,C0117,32,27
C0076,C0118,14,0
C0076,C0119,16,2
C0076,C0120,9,2
C0076,C0121,1,1
C0076,C0122,34,7
C0076,C0123,2,2
C0076,C0126,4,1
C0076,C0127,0,1
C0076,C0129,0,1
C0076,C0132,0,1
C0076,C0133,4,8
C0076,C0134,3,4
C0076,C0135,23,8
C0076,C0136,2,1
C0076,C0137,0,4
C0076,C0138,4,0
C0076,C0139,10,0
C0076,C0142,1,0
C0076,C0143,5,0
C0076,C0144,1,1
C0076,C0145,9,1
C0077,C0001,60,23
C0077,C0004,3,0
C0077,C0005,9,0
C0077,C0007,9,3
C0077,C0008,22,3
C0077,C0009,5,2
C0077,C0010,2,0
C0077,C0011,2,2
C0077,C0012,1,0
C0077,C0013,3,2
C0077,C0014,6,3
C0077,C0015,3,1
C0077,C0016,9,7
C0077,C0027,1,0
C0077,C0029,1,0
C0077,C0031,1,0
C0077,C0041,4,0
C0077,C0042,5,2
C0077,C0047,0,1
C0077,C0049,4,0
C0077,C0051,2,0
C0077,C0053,3,1
C0077,C0054,3,0
C0077,C0055,3,0
C0077,C0057,0,1
C0077,C0059,5,0
C0077,C0060,1,0
C0077,C0064,1,1
C0077,C0065,1,0
C0077,C0068,0,1
C0077,C0070,3,1
C0077,C0073,1,0
C0077,C0078,2,0
C0077,C0083,0,1
C0077,C0084,0,1
C0077,C0086,2,0
C0077,C0087,1,0
C0077,C0089,1,2
C0077,C0090,1,0
C0077,C0092,1,0
C0077,C0094,0,1
C0077,C0096,2,0
C0077,C0098,0,1
C0077,C0109,2,1
C0077,C0110,2,0
C0077,C0112,3,1
C0077,C0117,4,6
C0077,C0118,5,0
C0077,C0119,2,1
C0077,C0120,4,0
C0077,C0122,3,0
C0077,C0123,2,0
C0077,C0129,0,1
C0077,C0133,2,1
C0077,C0134,0,1
C0077,C0135,1,2
C0077,C0137,1,1
C0077,C0138,2,0
C0077,C0139,3,0
C0077,C0143,1,1
C0077,C0144,1,0
C0078,C0001,312,128
C0078,C0002,1,0
C0078,C0003,5,2
C0078,C0004,8,5
C0078,C0005,26,2
C0078,C0006,10,6
C0078,C0007,26,23
C0078,C0008,80,13
C0078,C0009,32,9
C0078,C0010,15,5
C0078,C0011,11,7
C0078,C0013,11,2
C0078,C0014,64,25
C0078,C0015,6,0
C0078,C0016,56,36
C0078,C0017,1,0
C0078,C0019,4,0
C0078,C0022,1,2
C0078,C0025,2,1
C0078,C0028,0,2
C0078,C0029,1,0
C0078,C0030,4,0
C0078,C0031,1,2
C0078,C0033,4,1
C0078,C0034,0,2
C0078,C0035,1,1
C0078,C0036,5,2
C0078,C0038,6,2
C0078,C0039,0,1
C0078,C0042,12,13
C0078,C0043,3,4
C0078,C0044,0,1
C0078,C0045,1,1
C0078,C0046,2,1
C0078,C0048,2,0
C0078,C0049,25,3
C0078,C0051,1,0
C0078,C0053,11,1
C0078,C0054,8,0
C0078,C0055,6,2
C0078,C0056,7,2
C0078,C0057,2,0
C0078,C0058,6,1
C0078,C0059,4,1
C0078,C0062,9,0
C0078,C0063,1,2
C0078,C0064,0,1
C0078,C0065,7,2
C0078,C0067,9,1
C0078,C0068,15,6
C0078,C0070,2,0
C0078,C0072,1,0
C0078,C0074,1,0
C0078,C0075,3,0
C0078,C0076,1,0
C0078,C0078,8,5
C0078,C0079,3,0
C0078,C0081,3,2
C0078,C0082,0,1
C0078,C0083,8,3
C0078,C0084,0,1
C0078,C0088,0,1
C0078,C0089,8,1
C0078,C0090,3,0
C0078,C0091,2,0
C0078,C0092,2,2
C0078,C0093,4,1
C0078,C0095,1,0
C0078,C0096,4,0
C0078,C0097,0,1
C0078,C0098,1,1
C0078,C0099,1,1
C0078,C0101,2,3
C0078,C0102,2,0
C0078,C0103,0,1
C0078,C0104,2,0
C0078,C0105,28,6
C0078,C0107,5,2
C0078,C0108,5,4
C0078,C0109,5,2
C0078,C0110,6,2
C0078,C0111,1,0
C0078,C0116,5,0
C0078,C0117,37,30
C0078,C0118,8,1
C0078,C0119,12,5
C0078,C0120,9,1
C0078,C0121,1,0
C0078,C0122,6,0
C0078,C0123,4,2
C0078,C0124,6,0
C0078,C0125,2,0
C0078,C0126,6,1
C0078,C0128,1,0
C0078,C0129,3,7
C0078,C0130,0,3
C0078,C0132,7,3
C0078,C0133,2,3
C0078,C0134,3,2
C0078,C0135,11,3
C0078,C0137,11,9
C0078,C0138,1,1
C0078,C0139,6,0
C0078,C0140,1,0
C0078,C0142,0,1
C0078,C0143,6,1
C0078,C0144,5,3
C0078,C0145,1,0
C0079,C0001,335,140
C0079,C0002,3,1
C0079,C0003,3,2
C0079,C0004,15,11
C0079,C0005,27,2
C0079,C0006,7,2
C0079,C0007,37,24
C0079,C0008,88,17
C0079,C0009,30,13
C0079,C0010,8,3
C0079,C0011,12,7
C0079,C0012,2,2
C0079,C0013,6,4
C0079,C0014,36,16
C0079,C0015,26,1
C0079,C0016,85,49
C0079,C0017,3,1
C0079,C0021,2,0
C0079,C0022,1,2
C0079,C0025,0,2
C0079,C0027,1,0
C0079,C0028,4,1
C0079,C0029,4,0
C0079,C0030,5,3
C0079,C0031,1,5
C0079,C0034,6,1
C0079,C0035,1,1
C0079,C0039,6,1
C0079,C0040,1,1
C0079,C0041,4,4
C0079,C0042,21,15
C0079,C0043,0,1
C0079,C0044,2,0
C0079,C0045,0,1
C0079,C0047,3,0
C0079,C0048,0,1
C0079,C0049,17,2
C0079,C0051,10,0
C0079,C0052,4,1
C0079,C0053,17,4
C0079,C0054,4,1
C0079,C0055,7,0
C0079,C0056,4,1
C0079,C0057,2,3
C0079,C0058,5,0
C0079,C0059,4,1
C0079,C0060,0,1
C0079,C0061,0,1
C0079,C0062,14,2
C0079,C0063,2,0
C0079,C0065,3,3
C0079,C0066,3,0
C0079,C0067,13,4
C0079,C0068,3,2
C0079,C0070,2,1
C0079,C0073,2,2
C0079,C0074,4,1
C0079,C0075,0,2
C0079,C0076,5,0
C0079,C0078,2,0
C0079,C0079,1,1
C0079,C0080,2,1
C0079,C0081,1,0
C0079,C0084,4,4
C0079,C0085,3,0
C0079,C0086,2,2
C0079,C0087,4,1
C0079,C0089,2,2
C0079,C0090,0,1
C0079,C0093,2,2
C0079,C0095,3,0
C0079,C0096,1,0
C0079,C0097,0,1
C0079,C0098,1,1
C0079,C0099,0,1
C0079,C0102,7,2
C0079,C0103,2,1
C0079,C0105,4,3
C0079,C0107,2,1
C0079,C0108,0,3
C0079,C0109,5,0
C0079,C0110,9,1
C0079,C0111,14,1
C0079,C0112,6,0
C0079,C0113,4,0
C0079,C0114,1,0
C0079,C0115,1,0
C0079,C0117,36,38
C0079,C0118,15,2
C0079,C0119,34,9
C0079,C0120,11,0
C0079,C0121,3,0
C0079,C0122,5,2
C0079,C0123,5,0
C0079,C0125,2,0
C0079,C0126,3,0
C0079,C0128,8,3
C0079,C0129,8,3
C0079,C0130,6,1
C0079,C0132,1,3
C0079,C0133,6,7
C0079,C0134,4,3
C0079,C0135,3,14
C0079,C0137,8,8
C0079,C0139,14,0
C0079,C0141,1,2
C0079,C0142,3,0
C0079,C0143,4,3
C0079,C0144,23,3
C0079,C0145,4,3
C0080,C0001,93,41
C0080,C0002,0,1
C0080,C0003,1,0
C0080,C0004,7,7
C0080,C0005,2,1
C0080,C0006,3,0
C0080,C0007,11,3
C0080,C0008,33,14
C0080,C0009,9,2
C0080,C0010,2,0
C0080,C0011,1,2
C0080,C0012,1,0
C0080,C0013,6,1
C0080,C0014,5,1
C0080,C0016,24,10
C0080,C0017,0,1
C0080,C0019,1,0
C0080,C0022,1,0
C0080,C0023,3,1
C0080,C0025,0,1
C0080,C0027,1,0
C0080,C0028,1,2
C0080,C0031,2,4
C0080,C0034,3,0
C0080,C0040,1,0
C0080,C0042,1,2
C0080,C0048,9,1
C0080,C0049,9,3
C0080,C0051,1,0
C0080,C0052,9,5
C0080,C0053,0,1
C0080,C0054,4,0
C0080,C0055,1,3
C0080,C0056,0,1
C0080,C0057,0,1
C0080,C0058,2,0
C0080,C0061,1,3
C0080,C0062,6,0
C0080,C0067,1,0
C0080,C0068,3,0
C0080,C0070,3,0
C0080,C0073,1,2
C0080,C0074,1,0
C0080,C0075,1,0
C0080,C0078,1,0
C0080,C0081,1,0
C0080,C0084,0,1
C0080,C0086,0,1
C0080,C0087,5,1
C0080,C0089,1,0
C0080,C0094,1,0
C0080,C0097,0,1
C0080,C0098,3,0
C0080,C0110,1,0
C0080,C0117,12,8
C0080,C0118,7,0
C0080,C0119,5,2
C0080,C0121,1,0
C0080,C0122,0,1
C0080,C0124,1,0
C0080,C0128,1,0
C0080,C0129,1,1
C0080,C0130,1,1
C0080,C0132,2,0
C0080,C0133,2,2
C0080,C0134,0,1
C0080,C0135,5,3
C0080,C0137,1,0
C0080,C0138,6,0
C0080,C0139,1,0
C0080,C0143,0,1
C0080,C0145,5,1
C0081,C0001,383,164
C0081,C0003,4,7
C0081,C0004,22,6
C0081,C0005,28,4
C0081,C0006,12,7
C0081,C0007,41,23
C0081,C0008,90,29
C0081,C0009,51,12
C0081,C0010,15,3
C0081,C0011,10,2
C0081,C0012,7,0
C0081,C0013,3,1
C0081,C0014,53,21
C0081,C0015,22,3
C0081,C0016,80,60
C0081,C0019,2,3
C0081,C0020,1,3
C0081,C0021,0,1
C0081,C0022,1,0
C0081,C0023,0,2
C0081,C0026,2,0
C0081,C0027,4,1
C0081,C0028,2,2
C0081,C0030,1,0
C0081,C0031,13,1
C0081,C0033,2,2
C0081,C0034,8,3
C0081,C0035,3,2
C0081,C0037,0,1
C0081,C0038,7,2
C0081,C0039,1,1
C0081,C0040,4,4
C0081,C0041,4,8
C0081,C0042,7,4
C0081,C0043,0,1
C0081,C0044,1,0
C0081,C0045,7,0
C0081,C0046,5,1
C0081,C0047,2,0
C0081,C0048,3,1
C0081,C0049,7,2
C0081,C0050,2,2
C0081,C0051,8,2
C0081,C0052,9,4
C0081,C0053,15,1
C0081,C0054,7,2
C0081,C0055,13,3
C0081,C0056,7,3
C0081,C0057,7,5
C0081,C0058,7,0
C0081,C0059,1,1
C0081,C0060,1,0
C0081,C0061,1,1
C0081,C0062,6,1
C0081,C0063,0,1
C0081,C0064,0,1
C0081,C0065,8,1
C0081,C0067,19,2
C0081,C0068,13,3
C0081,C0070,6,4
C0081,C0072,3,1
C0081,C0073,3,0
C0081,C0074,1,1
C0081,C0075,7,0
C0081,C0076,1,2
C0081,C0077,1,0
C0081,C0078,1,1
C0081,C0079,5,0
C0081,C0080,0,1
C0081,C0081,6,0
C0081,C0082,0,1
C0081,C0084,2,0
C0081,C0085,2,0
C0081,C0089,3,1
C0081,C0091,0,1
C0081,C0092,1,2
C0081,C0093,1,0
C0081,C0094,0,1
C0081,C0095,1,0
C0081,C0096,3,1
C0081,C0098,3,3
C0081,C0099,1,0
C0081,C0100,0,1
C0081,C0102,11,0
C0081,C0103,11,4
C0081,C0104,1,1
C0081,C0105,4,2
C0081,C0106,1,1
C0081,C0107,4,2
C0081,C0108,3,1
C0081,C0109,8,1
C0081,C0110,1,1
C0081,C0111,1,1
C0081,C0112,0,1
C0081,C0113,3,1
C0081,C0114,6,1
C0081,C0115,12,0
C0081,C0117,41,44
C0081,C0118,20,11
C0081,C0119,20,5
C0081,C0120,1,1
C0081,C0121,3,2
C0081,C0122,8,0
C0081,C0123,11,1
C0081,C0124,4,0
C0081,C0125,7,0
C0081,C0126,10,2
C0081,C0128,1,0
C0081,C0129,2,12
C0081,C0130,7,1
C0081,C0131,1,0
C0081,C0132,3,2
C0081,C0133,3,3
C0081,C0134,6,7
C0081,C0135,16,9
C0081,C0136,3,2
C0081,C0137,1,8
C0081,C0138,2,5
C0081,C0139,17,6
C0081,C0141,1,0
C0081,C0142,1,0
C0081,C0143,4,0
C0081,C0144,13,4
C0081,C0145,1,0
C0081,C0146,1,2
C0082,C0001,145,62
C0082,C0002,2,0
C0082,C0003,1,4
C0082,C0004,6,4
C0082,C0005,3,4
C0082,C0006,4,3
C0082,C0007,11,13
C0082,C0008,64,11
C0082,C0009,14,3
C0082,C0010,2,1
C0082,C0011,0,4
C0082,C0012,1,1
C0082,C0013,3,7
C0082,C0014,17,6
C0082,C0015,4,0
C0082,C0016,25,10
C0082,C0017,2,0
C0082,C0019,1,2
C0082,C0022,0,2
C0082,C0026,2,1
C0082,C0031,4,3
C0082,C0032,1,0
C0082,C0034,2,2
C0082,C0035,0,1
C0082,C0036,1,0
C0082,C0038,2,3
C0082,C0040,1,1
C0082,C0041,2,2
C0082,C0042,5,5
C0082,C0044,0,2
C0082,C0046,1,0
C0082,C0048,0,1
C0082,C0049,1,1
C0082,C0051,1,2
C0082,C0052,17,2
C0082,C0053,14,0
C0082,C0054,1,0
C0082,C0055,7,1
C0082,C0056,8,0
C0082,C0059,6,5
C0082,C0061,1,0
C0082,C0062,9,0
C0082,C0064,0,1
C0082,C0065,2,0
C0082,C0067,2,0
C0082,C0068,2,2
C0082,C0070,4,0
C0082,C0072,4,1
C0082,C0076,2,1
C0082,C0080,0,1
C0082,C0081,0,1
C0082,C0084,0,1
C0082,C0085,0,1
C0082,C0087,2,1
C0082,C0088,0,1
C0082,C0089,1,3
C0082,C0090,0,2
C0082,C0093,4,1
C0082,C0096,5,0
C0082,C0097,1,1
C0082,C0098,2,0
C0082,C0102,1,0
C0082,C0103,1,1
C0082,C0104,0,2
C0082,C0105,2,0
C0082,C0106,0,1
C0082,C0107,3,0
C0082,C0109,1,0
C0082,C0110,1,0
C0082,C0111,1,0
C0082,C0115,3,0
C0082,C0117,9,6
C0082,C0118,10,3
C0082,C0119,6,1
C0082,C0120,0,1
C0082,C0121,0,2
C0082,C0122,2,0
C0082,C0123,1,1
C0082,C0125,1,0
C0082,C0127,1,0
C0082,C0129,0,1
C0082,C0133,2,2
C0082,C0134,3,0
C0082,C0135,1,1
C0082,C0136,1,1
C0082,C0137,2,2
C0082,C0138,1,1
C0082,C0139,8,2
C0082,C0140,1,0
C0082,C0143,5,1
C0082,C0144,1,0
C0083,C0001,1146,983
C0083,C0002,2,2
C0083,C0003,6,1
C0083,C0004,17,7
C0083,C0005,23,2
C0083,C0006,16,14
C0083,C0007,20,12
C0083,C0008,73,16
C0083,C0009,19,11
C0083,C0010,1,0
C0083,C0011,4,9
C0083,C0012,10,2
C0083,C0013,4,2
C0083,C0014,22,11
C0083,C0015,7,4
C0083,C0016,975,904
C0083,C0017,2,2
C0083,C0019,1,1
C0083,C0021,4,0
C0083,C0022,1,0
C0083,C0026,1,0
C0083,C0028,3,1
C0083,C0029,0,1
C0083,C0031,13,5
C0083,C0033,4,1
C0083,C0034,10,7
C0083,C0035,2,5
C0083,C0036,0,1
C0083,C0038,3,0
C0083,C0039,1,0
C0083,C0040,0,1
C0083,C0041,2,1
C0083,C0042,10,2
C0083,C0043,4,5
C0083,C0044,0,1
C0083,C0045,1,2
C0083,C0046,1,0
C0083,C0049,6,1
C0083,C0051,13,2
C0083,C0052,7,1
C0083,C0053,16,0
C0083,C0054,5,1
C0083,C0055,7,1
C0083,C0056,3,0
C0083,C0057,1,0
C0083,C0059,7,1
C0083,C0060,5,5
C0083,C0061,1,0
C0083,C0062,3,3
C0083,C0064,0,1
C0083,C0065,3,2
C0083,C0067,6,3
C0083,C0068,3,0
C0083,C0070,3,3
C0083,C0071,3,2
C0083,C0072,2,0
C0083,C0074,1,2
C0083,C0076,1,0
C0083,C0080,0,5
C0083,C0081,2,0
C0083,C0083,1,2
C0083,C0086,1,2
C0083,C0087,1,0
C0083,C0089,1,1
C0083,C0090,2,1
C0083,C0091,0,2
C0083,C0092,0,1
C0083,C0095,1,0
C0083,C0096,0,1
C0083,C0097,0,2
C0083,C0098,8,2
C0083,C0099,1,0
C0083,C0102,4,0
C0083,C0103,1,2
C0083,C0104,0,1
C0083,C0108,0,1
C0083,C0109,7,0
C0083,C0111,0,1
C0083,C0113,4,1
C0083,C0114,1,0
C0083,C0115,2,1
C0083,C0116,0,1
C0083,C0117,941,890
C0083,C0118,16,9
C0083,C0119,20,7
C0083,C0120,5,0
C0083,C0121,7,1
C0083,C0122,6,0
C0083,C0123,4,1
C0083,C0126,4,3
C0083,C0127,2,0
C0083,C0129,5,3
C0083,C0132,6,0
C0083,C0133,3,4
C0083,C0134,4,3
C0083,C0135,914,876
C0083,C0137,9,4
C0083,C0138,6,5
C0083,C0139,4,0
C0083,C0140,6,3
C0083,C0141,0,1
C0083,C0143,1,2
C0083,C0144,7,3
C0083,C0145,11,1
C0083,C0146,1,1
C0084,C0001,330,163
C0084,C0002,3,0
C0084,C0003,1,2
C0084,C0004,17,7
C0084,C0005,45,7
C0084,C0006,10,5
C0084,C0007,15,21
C0084,C0008,105,27
C0084,C0009,25,14
C0084,C0010,3,6
C0084,C0011,4,9
C0084,C0012,2,0
C0084,C0013,5,4
C0084,C0014,38,20
C0084,C0015,19,6
C0084,C0016,97,53
C0084,C0017,3,0
C0084,C0019,0,1
C0084,C0021,1,0
C0084,C0022,0,1
C0084,C0023,2,0
C0084,C0024,0,1
C0084,C0025,0,1
C0084,C0027,1,2
C0084,C0028,5,2
C0084,C0029,1,0
C0084,C0031,8,1
C0084,C0032,2,2
C0084,C0033,1,0
C0084,C0034,5,2
C0084,C0035,2,1
C0084,C0037,1,1
C0084,C0038,1,2
C0084,C0039,4,3
C0084,C0040,2,4
C0084,C0041,0,3
C0084,C0042,1,3
C0084,C0043,0,2
C0084,C0044,0,1
C0084,C0045,5,1
C0084,C0047,1,0
C0084,C0048,0,1
C0084,C0049,18,2
C0084,C0051,16,3
C0084,C0052,5,1
C0084,C0053,23,1
C0084,C0054,4,1
C0084,C0055,12,4
C0084,C0056,8,3
C0084,C0057,6,3
C0084,C0058,4,0
C0084,C0059,0,6
C0084,C0060,2,1
C0084,C0061,1,0
C0084,C0062,3,2
C0084,C0063,1,0
C0084,C0064,3,0
C0084,C0065,4,2
C0084,C0067,9,5
C0084,C0068,2,1
C0084,C0070,1,0
C0084,C0071,1,1
C0084,C0072,1,3
C0084,C0073,1,1
C0084,C0074,6,1
C0084,C0075,1,0
C0084,C0077,0,1
C0084,C0078,0,2
C0084,C0079,2,3
C0084,C0082,1,2
C0084,C0083,2,1
C0084,C0084,1,1
C0084,C0085,0,2
C0084,C0086,0,3
C0084,C0087,2,0
C0084,C0088,1,1
C0084,C0089,0,1
C0084,C0090,2,2
C0084,C0091,0,1
C0084,C0094,0,1
C0084,C0096,1,0
C0084,C0098,5,4
C0084,C0100,3,1
C0084,C0102,2,3
C0084,C0103,0,1
C0084,C0104,2,0
C0084,C0105,11,2
C0084,C0106,3,1
C0084,C0107,2,1
C0084,C0108,0,4
C0084,C0109,8,0
C0084,C0110,1,1
C0084,C0111,1,1
C0084,C0112,1,1
C0084,C0113,5,0
C0084,C0114,0,1
C0084,C0115,6,1
C0084,C0116,6,2
C0084,C0117,41,37
C0084,C0118,49,7
C0084,C0119,13,10
C0084,C0120,17,2
C0084,C0121,6,2
C0084,C0122,10,1
C0084,C0123,6,1
C0084,C0124,3,0
C0084,C0125,1,1
C0084,C0126,4,4
C0084,C0128,3,0
C0084,C0129,5,5
C0084,C0130,1,3
C0084,C0132,8,2
C0084,C0133,1,8
C0084,C0134,2,3
C0084,C0135,20,9
C0084,C0136,1,1
C0084,C0137,3,6
C0084,C0138,1,0
C0084,C0139,34,5
C0084,C0140,14,2
C0084,C0142,2,1
C0084,C0143,4,4
C0084,C0144,5,3
C0084,C0145,2,1
C0084,C0146,0,1
C0085,C0001,214,117
C0085,C0002,1,0
C0085,C0003,10,3
C0085,C0004,1,4
C0085,C0005,12,4
C0085,C0006,11,4
C0085,C0007,18,11
C0085,C0008,47,19
C0085,C0009,26,15
C0085,C0010,0,2
C0085,C0011,8,5
C0085,C0012,3,3
C0085,C0013,8,4
C0085,C0014,22,10
C0085,C0015,11,4
C0085,C0016,72,40
C0085,C0017,1,0
C0085,C0019,3,1
C0085,C0020,0,2
C0085,C0021,6,0
C0085,C0022,1,0
C0085,C0025,0,1
C0085,C0030,1,0
C0085,C0031,0,3
C0085,C0032,0,1
C0085,C0033,1,0
C0085,C0034,10,3
C0085,C0037,1,2
C0085,C0039,0,1
C0085,C0040,5,0
C0085,C0041,3,2
C0085,C0042,8,4
C0085,C0043,0,1
C0085,C0045,0,1
C0085,C0046,1,0
C0085,C0049,6,6
C0085,C0051,9,0
C0085,C0052,5,0
C0085,C0053,6,2
C0085,C0054,3,0
C0085,C0055,6,0
C0085,C0056,2,1
C0085,C0057,1,2
C0085,C0058,2,1
C0085,C0059,0,6
C0085,C0060,1,0
C0085,C0061,1,0
C0085,C0062,6,1
C0085,C0063,1,0
C0085,C0064,1,1
C0085,C0065,5,3
C0085,C0066,1,0
C0085,C0067,7,2
C0085,C0068,2,1
C0085,C0070,4,3
C0085,C0072,2,0
C0085,C0073,3,4
C0085,C0074,3,2
C0085,C0076,0,2
C0085,C0081,4,1
C0085,C0082,1,0
C0085,C0083,1,1
C0085,C0084,0,2
C0085,C0086,2,1
C0085,C0087,1,1
C0085,C0088,1,0
C0085,C0089,2,2
C0085,C0090,4,1
C0085,C0091,0,1
C0085,C0093,1,1
C0085,C0094,1,1
C0085,C0096,0,1
C0085,C0097,1,1
C0085,C0098,2,2
C0085,C0100,1,0
C0085,C0102,4,0
C0085,C0103,0,1
C0085,C0104,2,0
C0085,C0105,3,0
C0085,C0107,2,0
C0085,C0108,3,0
C0085,C0110,2,2
C0085,C0111,1,1
C0085,C0112,0,1
C0085,C0113,2,0
C0085,C0115,8,2
C0085,C0117,44,29
C0085,C0118,17,4
C0085,C0119,14,8
C0085,C0120,1,4
C0085,C0121,4,0
C0085,C0122,3,0
C0085,C0123,3,0
C0085,C0125,2,0
C0085,C0126,4,2
C0085,C0127,1,0
C0085,C0129,7,10
C0085,C0131,0,1
C0085,C0132,10,1
C0085,C0133,6,3
C0085,C0134,2,1
C0085,C0135,8,4
C0085,C0136,7,1
C0085,C0137,4,8
C0085,C0138,1,0
C0085,C0139,10,1
C0085,C0140,6,1
C0085,C0141,0,2
C0085,C0143,1,5
C0085,C0144,7,3
C0085,C0145,5,0
C0085,C0146,1,0
C0086,C0001,1156,1015
C0086,C0002,0,1
C0086,C0003,3,2
C0086,C0004,9,6
C0086,C0005,29,4
C0086,C0006,8,15
C0086,C0007,22,21
C0086,C0008,70,19
C0086,C0009,28,14
C0086,C0010,12,4
C0086,C0011,10,4
C0086,C0012,1,0
C0086,C0013,0,3
C0086,C0014,29,21
C0086,C0015,10,3
C0086,C0016,973,920
C0086,C0017,0,1
C0086,C0021,3,1
C0086,C0022,0,1
C0086,C0023,0,2
C0086,C0024,0,1
C0086,C0027,1,0
C0086,C0030,3,0
C0086,C0031,5,3
C0086,C0032,0,1
C0086,C0033,4,1
C0086,C0034,4,10
C0086,C0035,0,3
C0086,C0037,0,1
C0086,C0038,4,1
C0086,C0040,0,3
C0086,C0042,9,9
C0086,C0043,1,0
C0086,C0044,1,0
C0086,C0045,2,1
C0086,C0046,1,0
C0086,C0047,1,0
C0086,C0048,3,6
C0086,C0049,17,2
C0086,C0050,1,1
C0086,C0051,9,4
C0086,C0052,4,0
C0086,C0053,8,1
C0086,C0054,6,0
C0086,C0055,7,0
C0086,C0056,4,0
C0086,C0057,2,3
C0086,C0058,7,0
C0086,C0059,1,3
C0086,C0060,0,1
C0086,C0062,3,4
C0086,C0064,1,0
C0086,C0065,9,4
C0086,C0066,3,1
C0086,C0067,7,2
C0086,C0068,5,2
C0086,C0070,2,2
C0086,C0072,0,1
C0086,C0073,2,2
C0086,C0076,2,1
C0086,C0078,0,1
C0086,C0079,10,2
C0086,C0080,1,1
C0086,C0081,6,0
C0086,C0083,2,0
C0086,C0084,0,2
C0086,C0085,1,0
C0086,C0086,2,1
C0086,C0089,0,2
C0086,C0090,0,1
C0086,C0091,0,1
C0086,C0092,0,1
C0086,C0093,0,1
C0086,C0094,3,0
C0086,C0096,3,1
C0086,C0098,1,3
C0086,C0099,1,1
C0086,C0101,0,1
C0086,C0102,4,1
C0086,C0103,4,1
C0086,C0104,0,1
C0086,C0105,1,1
C0086,C0107,1,3
C0086,C0108,2,4
